time,size,direction
1.32725882530212,27,UL
1.3272819519043,1051,DL
1.3275089263916,27,UL
1.32752299308777,1051,DL
1.32759499549866,27,UL
1.32761597633362,63515,DL
1.32813692092896,27,UL
1.33180499076843,1051,DL
1.33183598518372,27,UL
1.33185195922852,4123,DL
1.33200597763062,27,UL
1.3352689743042,1051,DL
1.33529281616211,27,UL
1.3353099822998,1051,DL
1.33538198471069,27,UL
1.33540201187134,1051,DL
1.3354549407959,27,UL
1.33546900749207,1051,DL
1.33554983139038,27,UL
1.3374400138855,1051,DL
1.33747100830078,27,UL
1.33752202987671,1051,DL
1.33758091926575,27,UL
1.33763694763184,58395,DL
1.33813691139221,27,UL
1.33834481239319,1051,DL
1.33838891983032,27,UL
1.33840799331665,1051,DL
1.33849596977234,27,UL
1.33852982521057,57371,DL
1.33901882171631,27,UL
1.33924293518066,1051,DL
1.33927702903748,27,UL
1.33929300308228,1051,DL
1.33939981460571,27,UL
1.33943891525269,53275,DL
1.33990788459778,27,UL
1.34016299247742,1051,DL
1.34019303321838,27,UL
1.34021282196045,1051,DL
1.34033584594727,27,UL
1.34036588668823,65535,DL
1.34108781814575,27,UL
1.34111881256104,1051,DL
1.34128379821777,27,UL
1.34130883216858,1051,DL
1.34137201309204,27,UL
1.34139490127563,65535,DL
1.34199380874634,27,UL
1.34202885627747,1051,DL
1.34213995933533,27,UL
1.34217000007629,4123,DL
1.34255981445313,27,UL
1.34927988052368,1051,DL
1.34931302070618,27,UL
1.34933495521545,1051,DL
1.34944796562195,27,UL
1.34947299957275,1051,DL
1.34956288337708,27,UL
1.34961581230164,1051,DL
1.34966897964478,27,UL
1.35148882865906,1051,DL
1.35152697563171,27,UL
1.35157799720764,1051,DL
1.35165882110596,27,UL
1.35168790817261,57371,DL
1.35219502449036,27,UL
1.35236096382141,1051,DL
1.35239481925964,27,UL
1.35241484642029,1051,DL
1.35257196426392,27,UL
1.35263800621033,55323,DL
1.35307288169861,27,UL
1.35326480865479,1051,DL
1.35329985618591,27,UL
1.35331702232361,1051,DL
1.3534460067749,27,UL
1.35347294807434,55323,DL
1.35400700569153,27,UL
1.35404992103577,1051,DL
1.35416293144226,27,UL
1.35418391227722,4123,DL
1.35435700416565,27,UL
1.35440683364868,1051,DL
1.35446500778198,27,UL
1.35449385643005,1051,DL
1.35457396507263,27,UL
1.35460591316223,65535,DL
1.35517001152039,27,UL
1.35520386695862,1051,DL
1.35531497001648,27,UL
1.35532999038696,1051,DL
1.35554194450378,27,UL
1.35557699203491,65535,DL
1.35611200332642,27,UL
1.36247682571411,1051,DL
1.36252284049988,27,UL
1.36257886886597,4123,DL
1.36273002624512,27,UL
1.36326098442078,1051,DL
1.36329483985901,27,UL
1.36335897445679,1051,DL
1.36338090896606,27,UL
1.36345982551575,1051,DL
1.36348295211792,27,UL
1.36353802680969,1051,DL
1.36355900764465,27,UL
1.36539196968079,1051,DL
1.36542797088623,27,UL
1.36546492576599,1051,DL
1.36551785469055,27,UL
1.36556696891785,52251,DL
1.36597585678101,27,UL
1.36627984046936,1051,DL
1.36630892753601,27,UL
1.36637282371521,1051,DL
1.36647200584412,27,UL
1.36653590202332,52251,DL
1.36707186698914,27,UL
1.36717295646667,1051,DL
1.36719799041748,27,UL
1.36721992492676,1051,DL
1.36735987663269,27,UL
1.36745285987854,58395,DL
1.3679358959198,27,UL
1.36808681488037,1051,DL
1.36810898780823,27,UL
1.36812901496887,1051,DL
1.36833500862122,27,UL
1.36837291717529,65535,DL
1.36894202232361,27,UL
1.36901783943176,1051,DL
1.36908888816834,27,UL
1.36910486221313,1051,DL
1.36916780471802,27,UL
1.36918902397156,65535,DL
1.36976099014282,27,UL
1.37186503410339,1051,DL
1.37189698219299,27,UL
1.37194395065308,4123,DL
1.37207794189453,27,UL
1.37710094451904,1051,DL
1.37712383270264,27,UL
1.37714791297913,1051,DL
1.37720680236816,27,UL
1.37722301483154,1051,DL
1.37728691101074,27,UL
1.37730503082275,1051,DL
1.3773889541626,27,UL
1.37922286987305,1051,DL
1.37925291061401,27,UL
1.37926888465881,1051,DL
1.37934184074402,27,UL
1.37936401367188,60443,DL
1.37985897064209,27,UL
1.38010001182556,1051,DL
1.38012981414795,27,UL
1.38018298149109,1051,DL
1.38022780418396,27,UL
1.38028383255005,60443,DL
1.38075280189514,27,UL
1.38098502159119,1051,DL
1.3810179233551,27,UL
1.3810408115387,1051,DL
1.38113284111023,27,UL
1.38115382194519,55323,DL
1.38162994384766,27,UL
1.3818838596344,1051,DL
1.38191485404968,27,UL
1.38197684288025,1051,DL
1.38202381134033,27,UL
1.38205099105835,65535,DL
1.38267493247986,27,UL
1.38271284103394,1051,DL
1.38282489776611,27,UL
1.38284397125244,1051,DL
1.38303184509277,27,UL
1.38309288024902,61467,DL
1.38360190391541,27,UL
1.38368892669678,1051,DL
1.38381099700928,27,UL
1.38383984565735,4123,DL
1.38404297828674,27,UL
1.3911018371582,1051,DL
1.39112997055054,27,UL
1.39114689826965,4123,DL
1.39135193824768,27,UL
1.3914258480072,1051,DL
1.3914999961853,27,UL
1.39152598381042,1051,DL
1.39160084724426,27,UL
1.39165496826172,1051,DL
1.39169692993164,27,UL
1.39174795150757,1051,DL
1.39179301261902,27,UL
1.39331197738647,1051,DL
1.39333486557007,27,UL
1.39339280128479,1051,DL
1.39343500137329,27,UL
1.39349389076233,50203,DL
1.3939049243927,27,UL
1.39417886734009,1051,DL
1.39420890808105,27,UL
1.39423584938049,1051,DL
1.39429497718811,27,UL
1.39431500434875,54299,DL
1.39477396011353,27,UL
1.39506793022156,1051,DL
1.39510989189148,27,UL
1.39512896537781,1051,DL
1.3952100276947,27,UL
1.39522981643677,53275,DL
1.39570498466492,27,UL
1.39598298072815,1051,DL
1.39601802825928,27,UL
1.39603495597839,1051,DL
1.39614391326904,27,UL
1.39617300033569,65535,DL
1.39674592018127,27,UL
1.3967878818512,1051,DL
1.3968768119812,27,UL
1.39689588546753,1051,DL
1.39708995819092,27,UL
1.39711785316467,65535,DL
1.39776492118835,27,UL
1.40074682235718,1051,DL
1.40077781677246,27,UL
1.40079998970032,4123,DL
1.40094184875488,27,UL
1.40499186515808,1051,DL
1.40502285957336,27,UL
1.40504002571106,1051,DL
1.40511798858643,27,UL
1.40513491630554,1051,DL
1.40519595146179,27,UL
1.40521097183228,1051,DL
1.40529298782349,27,UL
1.40711188316345,1051,DL
1.40714502334595,27,UL
1.40719699859619,1051,DL
1.40724086761475,27,UL
1.40729594230652,58395,DL
1.40781092643738,27,UL
1.40798401832581,1051,DL
1.40800499916077,27,UL
1.40805602073669,1051,DL
1.40816688537598,27,UL
1.40819001197815,58395,DL
1.40868091583252,27,UL
1.40886902809143,1051,DL
1.40890192985535,27,UL
1.40895295143127,1051,DL
1.40899896621704,27,UL
1.40902185440063,58395,DL
1.40955090522766,27,UL
1.40976595878601,1051,DL
1.40978693962097,27,UL
1.40980696678162,1051,DL
1.40989899635315,27,UL
1.40993189811707,65535,DL
1.41051292419434,27,UL
1.41057300567627,1051,DL
1.41066098213196,27,UL
1.41070985794067,1051,DL
1.41084694862366,27,UL
1.41090297698975,61467,DL
1.41139388084412,27,UL
1.41163802146912,1051,DL
1.41167092323303,27,UL
1.41169595718384,4123,DL
1.41198897361755,27,UL
1.41878890991211,1051,DL
1.41881084442139,27,UL
1.41882681846619,1051,DL
1.4189088344574,27,UL
1.41893482208252,1051,DL
1.41898488998413,27,UL
1.4189989566803,1051,DL
1.41907382011414,27,UL
1.42066693305969,1051,DL
1.42069697380066,27,UL
1.42071485519409,4123,DL
1.42087697982788,27,UL
1.420902967453,1051,DL
1.4209508895874,27,UL
1.42096495628357,1051,DL
1.42102384567261,27,UL
1.42104196548462,53275,DL
1.42149496078491,27,UL
1.42172789573669,1051,DL
1.42175889015198,27,UL
1.42177295684814,1051,DL
1.4218578338623,27,UL
1.42188000679016,52251,DL
1.42234301567078,27,UL
1.42261385917664,1051,DL
1.42264580726624,27,UL
1.42266392707825,1051,DL
1.42274689674377,27,UL
1.42276883125305,52251,DL
1.42323398590088,27,UL
1.42350602149963,1051,DL
1.42354202270508,27,UL
1.42356896400452,1051,DL
1.42366194725037,27,UL
1.42369294166565,65535,DL
1.42427682876587,27,UL
1.42430901527405,1051,DL
1.42440485954285,27,UL
1.42443180084229,1051,DL
1.42457580566406,27,UL
1.42462396621704,65535,DL
1.42520880699158,27,UL
1.43098902702332,1051,DL
1.43102097511292,27,UL
1.43107390403748,4123,DL
1.43119788169861,27,UL
1.43277883529663,1051,DL
1.43281197547913,27,UL
1.43282985687256,1051,DL
1.43292498588562,27,UL
1.43294191360474,1051,DL
1.43300485610962,27,UL
1.43305683135986,1051,DL
1.4332640171051,27,UL
1.43490886688232,1051,DL
1.43497490882874,27,UL
1.43499684333801,1051,DL
1.43507289886475,27,UL
1.43509483337402,56347,DL
1.43561983108521,27,UL
1.43577003479004,1051,DL
1.43580198287964,27,UL
1.43581700325012,1051,DL
1.43593788146973,27,UL
1.43596291542053,51227,DL
1.43640780448914,27,UL
1.43665981292725,1051,DL
1.43669199943542,27,UL
1.43671703338623,1051,DL
1.43682384490967,27,UL
1.43684601783752,54299,DL
1.43731284141541,27,UL
1.43758392333984,1051,DL
1.43761682510376,27,UL
1.43763399124146,1051,DL
1.43770480155945,27,UL
1.43773198127747,65535,DL
1.43828201293945,27,UL
1.43831300735474,1051,DL
1.4384138584137,27,UL
1.43843793869019,1051,DL
1.43863892555237,27,UL
1.43866300582886,65535,DL
1.43930792808533,27,UL
1.44187593460083,1051,DL
1.44190692901611,27,UL
1.44192385673523,4123,DL
1.4421238899231,27,UL
1.44670581817627,1051,DL
1.44673800468445,27,UL
1.44675493240356,1051,DL
1.44684100151062,27,UL
1.44685697555542,1051,DL
1.44692087173462,27,UL
1.44697093963623,1051,DL
1.44703984260559,27,UL
1.44889998435974,1051,DL
1.44893288612366,27,UL
1.44899296760559,1051,DL
1.4490168094635,27,UL
1.44907879829407,61467,DL
1.44960689544678,27,UL
1.44979190826416,1051,DL
1.44982481002808,27,UL
1.44983792304993,1051,DL
1.44996285438538,27,UL
1.44998502731323,59419,DL
1.45050597190857,27,UL
1.45071291923523,1051,DL
1.45074486732483,27,UL
1.45075988769531,1051,DL
1.45085287094116,27,UL
1.45091986656189,63515,DL
1.45145702362061,27,UL
1.45161390304565,1051,DL
1.45164585113525,27,UL
1.45166301727295,1051,DL
1.45177483558655,27,UL
1.45182585716248,65535,DL
1.45248794555664,27,UL
1.45252394676209,1051,DL
1.45267796516418,27,UL
1.45270395278931,1051,DL
1.45281100273132,27,UL
1.45282983779907,52251,DL
1.45334196090698,27,UL
1.45342493057251,1051,DL
1.45349097251892,27,UL
1.45350980758667,4123,DL
1.45377993583679,27,UL
1.46067786216736,1051,DL
1.46069884300232,27,UL
1.46072196960449,1051,DL
1.4608359336853,27,UL
1.46090698242188,1051,DL
1.46099090576172,27,UL
1.46104192733765,1051,DL
1.46110796928406,27,UL
1.46169400215149,1051,DL
1.46172690391541,27,UL
1.46174287796021,4123,DL
1.46196293830872,27,UL
1.46274399757385,1051,DL
1.46277379989624,27,UL
1.46278786659241,1051,DL
1.46286988258362,27,UL
1.4628918170929,52251,DL
1.46334886550903,27,UL
1.46361994743347,1051,DL
1.46364784240723,27,UL
1.46369385719299,1051,DL
1.46375679969788,27,UL
1.46377682685852,54299,DL
1.46426582336426,27,UL
1.46449995040894,1051,DL
1.46452879905701,27,UL
1.46457600593567,1051,DL
1.46464896202087,27,UL
1.46467781066895,55323,DL
1.46519780158997,27,UL
1.46539402008057,1051,DL
1.46542286872864,27,UL
1.46545100212097,1051,DL
1.4655659198761,27,UL
1.46572279930115,63515,DL
1.46625781059265,27,UL
1.46629691123962,1051,DL
1.46640586853027,27,UL
1.46646499633789,1051,DL
1.4666759967804,27,UL
1.466717004776,65535,DL
1.46729493141174,27,UL
1.4716739654541,1051,DL
1.47170281410217,27,UL
1.47171902656555,4123,DL
1.47190999984741,27,UL
1.47466492652893,1051,DL
1.47469902038574,27,UL
1.4747269153595,1051,DL
1.47480797767639,27,UL
1.47485995292664,1051,DL
1.47492694854736,27,UL
1.47496581077576,1051,DL
1.47508382797241,27,UL
1.47678589820862,1051,DL
1.47681879997253,27,UL
1.47685980796814,1051,DL
1.4769299030304,27,UL
1.47697591781616,54299,DL
1.47742390632629,27,UL
1.47767281532288,1051,DL
1.47770500183105,27,UL
1.47774600982666,1051,DL
1.47781085968018,27,UL
1.4778618812561,57371,DL
1.47832798957825,27,UL
1.47857189178467,1051,DL
1.47860288619995,27,UL
1.47861790657043,1051,DL
1.4787118434906,27,UL
1.47873997688293,61467,DL
1.47926092147827,27,UL
1.47949385643005,1051,DL
1.47952795028687,27,UL
1.47954297065735,1051,DL
1.47962880134583,27,UL
1.47966003417969,65535,DL
1.48025894165039,27,UL
1.48029279708862,1051,DL
1.48043894767761,27,UL
1.48046898841858,1051,DL
1.48060703277588,27,UL
1.48063683509827,57371,DL
1.4812159538269,27,UL
1.4815468788147,1051,DL
1.48157787322998,27,UL
1.48159599304199,4123,DL
1.48183083534241,27,UL
1.48852801322937,1051,DL
1.4885618686676,27,UL
1.48859190940857,1051,DL
1.48867797851563,27,UL
1.48869800567627,1051,DL
1.488765001297,27,UL
1.48878002166748,1051,DL
1.48885798454285,27,UL
1.49064588546753,1051,DL
1.49067687988281,27,UL
1.49069380760193,4123,DL
1.4909029006958,27,UL
1.49093580245972,1051,DL
1.49098801612854,27,UL
1.49100279808044,1051,DL
1.49107003211975,27,UL
1.49108791351318,60443,DL
1.49159097671509,27,UL
1.49162983894348,1051,DL
1.49170184135437,27,UL
1.49171781539917,1051,DL
1.49186587333679,27,UL
1.4918999671936,55323,DL
1.49237680435181,27,UL
1.49250888824463,1051,DL
1.49254083633423,27,UL
1.49255681037903,1051,DL
1.49265289306641,27,UL
1.49267983436584,57371,DL
1.49323296546936,27,UL
1.49342894554138,1051,DL
1.49358987808228,27,UL
1.49361896514893,1051,DL
1.49372792243958,27,UL
1.4937629699707,65535,DL
1.49432301521301,27,UL
1.49435687065125,1051,DL
1.49445486068726,27,UL
1.49447989463806,1051,DL
1.49465584754944,27,UL
1.49468493461609,60443,DL
1.49519085884094,27,UL
1.50217080116272,1051,DL
1.50220584869385,27,UL
1.50222396850586,4123,DL
1.50242590904236,27,UL
1.50249600410461,1051,DL
1.50251889228821,27,UL
1.50258183479309,1051,DL
1.50260400772095,27,UL
1.50262093544006,1051,DL
1.50270700454712,27,UL
1.50271987915039,1051,DL
1.50279402732849,27,UL
1.50417685508728,1051,DL
1.50419688224792,27,UL
1.50422596931458,1051,DL
1.50431990623474,27,UL
1.50434303283691,45083,DL
1.5047779083252,27,UL
1.50494480133057,1051,DL
1.50497698783875,27,UL
1.5050528049469,1051,DL
1.50510382652283,27,UL
1.505126953125,55323,DL
1.50559997558594,27,UL
1.50572896003723,1051,DL
1.50576496124268,27,UL
1.50577998161316,1051,DL
1.50595998764038,27,UL
1.50598287582397,57371,DL
1.50652289390564,27,UL
1.5065929889679,1051,DL
1.50664186477661,27,UL
1.50665998458862,1051,DL
1.50680685043335,27,UL
1.50683188438416,65535,DL
1.50746893882751,27,UL
1.50750494003296,1051,DL
1.50759887695313,27,UL
1.50762295722961,1051,DL
1.50778698921204,27,UL
1.50782585144043,65535,DL
1.50841498374939,27,UL
1.51150393486023,1051,DL
1.51153492927551,27,UL
1.51155185699463,4123,DL
1.51170182228088,27,UL
1.51627087593079,1051,DL
1.51630187034607,27,UL
1.51631879806519,1051,DL
1.51640582084656,27,UL
1.51642394065857,1051,DL
1.51656699180603,27,UL
1.51658987998962,1051,DL
1.51674699783325,27,UL
1.51819682121277,1051,DL
1.51822900772095,27,UL
1.51828384399414,1051,DL
1.51831793785095,27,UL
1.51837491989136,54299,DL
1.51881289482117,27,UL
1.51896500587463,1051,DL
1.51900196075439,27,UL
1.5190269947052,1051,DL
1.51909184455872,27,UL
1.51914691925049,57371,DL
1.51960897445679,27,UL
1.51974701881409,1051,DL
1.51977896690369,27,UL
1.5198028087616,1051,DL
1.51987981796265,27,UL
1.51993489265442,59419,DL
1.52044200897217,27,UL
1.52053785324097,1051,DL
1.52060890197754,27,UL
1.5206298828125,1051,DL
1.52073693275452,27,UL
1.52080488204956,65535,DL
1.52150082588196,27,UL
1.52154088020325,1051,DL
1.52164101600647,27,UL
1.52167201042175,1051,DL
1.52184581756592,27,UL
1.5218780040741,63515,DL
1.52243781089783,27,UL
1.5230438709259,1051,DL
1.5230758190155,27,UL
1.5230929851532,4123,DL
1.52332282066345,27,UL
1.52957391738892,1051,DL
1.52960801124573,27,UL
1.52963089942932,4123,DL
1.52979493141174,27,UL
1.53012084960938,1051,DL
1.53015089035034,27,UL
1.53016686439514,1051,DL
1.53022599220276,27,UL
1.53024196624756,1051,DL
1.53029990196228,27,UL
1.53031396865845,1051,DL
1.53037786483765,27,UL
1.53198289871216,1051,DL
1.53201293945313,27,UL
1.53203201293945,1051,DL
1.53210282325745,27,UL
1.53212189674377,56347,DL
1.53258085250855,27,UL
1.53275990486145,1051,DL
1.53278994560242,27,UL
1.53281497955322,1051,DL
1.53291487693787,27,UL
1.53293395042419,52251,DL
1.53342080116272,27,UL
1.53355383872986,1051,DL
1.53358697891235,27,UL
1.5336058139801,1051,DL
1.53368782997131,27,UL
1.53371787071228,58395,DL
1.53421497344971,27,UL
1.53435301780701,1051,DL
1.53438186645508,27,UL
1.53440093994141,1051,DL
1.53447890281677,27,UL
1.53455781936646,65535,DL
1.53512787818909,27,UL
1.53519988059998,1051,DL
1.53524494171143,27,UL
1.53526782989502,1051,DL
1.53550386428833,27,UL
1.53555083274841,65535,DL
1.5360689163208,27,UL
1.54164481163025,1051,DL
1.54167580604553,27,UL
1.54169797897339,4123,DL
1.54192399978638,27,UL
1.5441529750824,1051,DL
1.54418301582336,27,UL
1.5442008972168,1051,DL
1.54429292678833,27,UL
1.54431581497192,1051,DL
1.54442286491394,27,UL
1.54443693161011,1051,DL
1.54453587532043,27,UL
1.54604697227478,1051,DL
1.54607796669006,27,UL
1.54609990119934,1051,DL
1.54618096351624,27,UL
1.54620790481567,43035,DL
1.54662990570068,27,UL
1.54681992530823,1051,DL
1.54684996604919,27,UL
1.54689884185791,1051,DL
1.54695081710815,27,UL
1.54700493812561,56347,DL
1.54750299453735,27,UL
1.54761099815369,1051,DL
1.54764199256897,27,UL
1.54765796661377,1051,DL
1.54781699180603,27,UL
1.54788184165955,59419,DL
1.54838490486145,27,UL
1.54851293563843,1051,DL
1.54854583740234,27,UL
1.5485680103302,1051,DL
1.54873299598694,27,UL
1.54876184463501,65535,DL
1.54939579963684,27,UL
1.54943084716797,1051,DL
1.54955697059631,27,UL
1.54961800575256,1051,DL
1.54974579811096,27,UL
1.54978179931641,65535,DL
1.55035400390625,27,UL
1.55044794082642,1051,DL
1.55048203468323,27,UL
1.55050492286682,4123,DL
1.55076098442078,27,UL
1.55809497833252,1051,DL
1.55812788009644,27,UL
1.55815291404724,1051,DL
1.5582640171051,27,UL
1.55831098556519,1051,DL
1.55845379829407,27,UL
1.55849599838257,1051,DL
1.55854487419128,27,UL
1.55996584892273,1051,DL
1.55999493598938,27,UL
1.56004595756531,1051,DL
1.56015300750732,27,UL
1.56021785736084,56347,DL
1.56068801879883,27,UL
1.56076288223267,1051,DL
1.56082391738892,27,UL
1.56087994575501,4123,DL
1.56111288070679,27,UL
1.56118202209473,1051,DL
1.56120586395264,27,UL
1.56122088432312,1051,DL
1.5612998008728,27,UL
1.56131982803345,54299,DL
1.56179285049438,27,UL
1.56184101104736,1051,DL
1.56199193000793,27,UL
1.56201386451721,1051,DL
1.56218600273132,27,UL
1.56220698356628,60443,DL
1.56281685829163,27,UL
1.56290102005005,1051,DL
1.5629780292511,27,UL
1.56300902366638,1051,DL
1.5631799697876,27,UL
1.56321382522583,65535,DL
1.56385803222656,27,UL
1.56388187408447,1051,DL
1.56400680541992,27,UL
1.56402993202209,1051,DL
1.56418299674988,27,UL
1.56421685218811,65535,DL
1.56478190422058,27,UL
1.57050895690918,1051,DL
1.57054090499878,27,UL
1.57055902481079,4123,DL
1.570720911026,27,UL
1.57194995880127,1051,DL
1.5719850063324,27,UL
1.57200694084167,1051,DL
1.57210803031921,27,UL
1.57212495803833,1051,DL
1.57218885421753,27,UL
1.57220697402954,1051,DL
1.57228994369507,27,UL
1.57384181022644,1051,DL
1.57387185096741,27,UL
1.57392597198486,1051,DL
1.57397198677063,27,UL
1.57402992248535,48155,DL
1.57444286346436,27,UL
1.57461190223694,1051,DL
1.57463502883911,27,UL
1.57468390464783,1051,DL
1.57478189468384,27,UL
1.57483696937561,54299,DL
1.5752739906311,27,UL
1.57539296150208,1051,DL
1.57542586326599,27,UL
1.57544183731079,1051,DL
1.57552480697632,27,UL
1.57554483413696,58395,DL
1.57606101036072,27,UL
1.57618403434753,1051,DL
1.57621502876282,27,UL
1.57623600959778,1051,DL
1.57633399963379,27,UL
1.57636690139771,65535,DL
1.57705092430115,27,UL
1.57707691192627,1051,DL
1.57720398902893,27,UL
1.57721996307373,1051,DL
1.57731890678406,27,UL
1.57734894752502,65535,DL
1.57811403274536,27,UL
1.58148980140686,1051,DL
1.58152198791504,27,UL
1.58153891563416,4123,DL
1.58186793327332,27,UL
1.58585691452026,1051,DL
1.58588886260986,27,UL
1.58596086502075,1051,DL
1.58601784706116,27,UL
1.58607482910156,1051,DL
1.58611989021301,27,UL
1.58617091178894,1051,DL
1.58623600006104,27,UL
1.5877058506012,1051,DL
1.5877377986908,27,UL
1.58778786659241,1051,DL
1.58787393569946,27,UL
1.58793997764587,55323,DL
1.58838796615601,27,UL
1.58846998214722,1051,DL
1.58849096298218,27,UL
1.58854103088379,1051,DL
1.58857202529907,27,UL
1.58862781524658,52251,DL
1.58909702301025,27,UL
1.58925700187683,1051,DL
1.58927893638611,27,UL
1.58933591842651,1051,DL
1.5893759727478,27,UL
1.58939790725708,56347,DL
1.58986687660217,27,UL
1.58990287780762,1051,DL
1.5899829864502,27,UL
1.59000396728516,4123,DL
1.59030795097351,27,UL
1.5903468132019,1051,DL
1.59041500091553,27,UL
1.59043383598328,1051,DL
1.59051489830017,27,UL
1.59054183959961,65535,DL
1.59117984771729,27,UL
1.5912139415741,1051,DL
1.59134483337402,27,UL
1.59137582778931,1051,DL
1.59149789810181,27,UL
1.59153294563293,65535,DL
1.59209799766541,27,UL
1.5997998714447,1051,DL
1.59983396530151,27,UL
1.59985899925232,1051,DL
1.59994983673096,27,UL
1.60000896453857,1051,DL
1.60010600090027,27,UL
1.60015797615051,1051,DL
1.60020899772644,27,UL
1.60174894332886,1051,DL
1.60177397727966,27,UL
1.60179281234741,1051,DL
1.601881980896,27,UL
1.6019549369812,55323,DL
1.60240387916565,27,UL
1.60246992111206,1051,DL
1.60253596305847,27,UL
1.60255098342896,4123,DL
1.60274696350098,27,UL
1.60284090042114,1051,DL
1.60286092758179,27,UL
1.60291790962219,1051,DL
1.60294079780579,27,UL
1.6030068397522,60443,DL
1.60347890853882,27,UL
1.60352802276611,1051,DL
1.60361099243164,27,UL
1.60362601280212,1051,DL
1.60379791259766,27,UL
1.60382699966431,58395,DL
1.6043438911438,27,UL
1.60444498062134,1051,DL
1.60448694229126,27,UL
1.60451602935791,1051,DL
1.60472583770752,27,UL
1.60479283332825,65535,DL
1.60538196563721,27,UL
1.60542702674866,1051,DL
1.60558795928955,27,UL
1.60560202598572,1051,DL
1.60578298568726,27,UL
1.60581684112549,58395,DL
1.60632991790771,27,UL
1.61181592941284,1051,DL
1.61184692382813,27,UL
1.61186385154724,4123,DL
1.61204290390015,27,UL
1.61384892463684,1051,DL
1.61388182640076,27,UL
1.61393189430237,1051,DL
1.61400294303894,27,UL
1.6140468120575,1051,DL
1.61411499977112,27,UL
1.61417889595032,1051,DL
1.61421179771423,27,UL
1.61571502685547,1051,DL
1.61574697494507,27,UL
1.61576795578003,1051,DL
1.61582779884338,27,UL
1.61588501930237,55323,DL
1.61636090278626,27,UL
1.61649489402771,1051,DL
1.61651682853699,27,UL
1.61653590202332,1051,DL
1.61665987968445,27,UL
1.61672592163086,55323,DL
1.61718201637268,27,UL
1.61729001998901,1051,DL
1.61732983589172,27,UL
1.61735701560974,1051,DL
1.61747694015503,27,UL
1.61749982833862,56347,DL
1.61798882484436,27,UL
1.61806797981262,1051,DL
1.61816501617432,27,UL
1.61819291114807,1051,DL
1.61839389801025,27,UL
1.61842083930969,65535,DL
1.61902284622192,27,UL
1.61908197402954,1051,DL
1.61916780471802,27,UL
1.61920785903931,1051,DL
1.61925601959229,27,UL
1.61928486824036,61467,DL
1.61982297897339,27,UL
1.62158894538879,1051,DL
1.62162399291992,27,UL
1.62164402008057,4123,DL
1.62184000015259,27,UL
1.62772989273071,1051,DL
1.62776398658752,27,UL
1.62781286239624,1051,DL
1.62785983085632,27,UL
1.62789297103882,1051,DL
1.62800097465515,27,UL
1.62803983688355,1051,DL
1.62811088562012,27,UL
1.62964296340942,1051,DL
1.62967586517334,27,UL
1.62971901893616,1051,DL
1.62975788116455,27,UL
1.62981486320496,55323,DL
1.63025879859924,27,UL
1.63040590286255,1051,DL
1.63043999671936,27,UL
1.63049697875977,1051,DL
1.63054490089417,27,UL
1.63059997558594,55323,DL
1.6310658454895,27,UL
1.63117980957031,1051,DL
1.63120889663696,27,UL
1.63124394416809,1051,DL
1.63132381439209,27,UL
1.63135886192322,55323,DL
1.63182997703552,27,UL
1.63187289237976,1051,DL
1.6319739818573,27,UL
1.63200092315674,4123,DL
1.63213586807251,27,UL
1.63216090202332,1051,DL
1.63221383094788,27,UL
1.63224983215332,1051,DL
1.63229203224182,27,UL
1.63246989250183,65535,DL
1.6331000328064,27,UL
1.63316202163696,1051,DL
1.63323593139648,27,UL
1.63327693939209,1051,DL
1.63333988189697,27,UL
1.63341593742371,65535,DL
1.63394784927368,27,UL
1.64155387878418,1051,DL
1.64158487319946,27,UL
1.64160895347595,1051,DL
1.6417019367218,27,UL
1.64176392555237,1051,DL
1.64179587364197,27,UL
1.64184999465942,1051,DL
1.64192986488342,27,UL
1.64205002784729,1051,DL
1.64207196235657,27,UL
1.64211487770081,4123,DL
1.64226794242859,27,UL
1.64343690872192,1051,DL
1.64348196983337,27,UL
1.64353179931641,1051,DL
1.64355301856995,27,UL
1.64360785484314,55323,DL
1.64403986930847,27,UL
1.64420080184937,1051,DL
1.64423203468323,27,UL
1.64428186416626,1051,DL
1.64433193206787,27,UL
1.64438796043396,56347,DL
1.64482092857361,27,UL
1.64497399330139,1051,DL
1.64500689506531,27,UL
1.64504981040955,1051,DL
1.64511895179749,27,UL
1.64515089988709,53275,DL
1.6456618309021,27,UL
1.64580202102661,1051,DL
1.645831823349,27,UL
1.64584898948669,1051,DL
1.64599990844727,27,UL
1.64608693122864,65535,DL
1.64668393135071,27,UL
1.64671897888184,1051,DL
1.6468198299408,27,UL
1.64686489105225,1051,DL
1.64708089828491,27,UL
1.64710783958435,65535,DL
1.64776492118835,27,UL
1.65168285369873,1051,DL
1.65171480178833,27,UL
1.65173602104187,4123,DL
1.65188193321228,27,UL
1.65553879737854,1051,DL
1.65557098388672,27,UL
1.65558791160584,1051,DL
1.65567302703857,27,UL
1.6556978225708,1051,DL
1.65579700469971,27,UL
1.65581893920898,1051,DL
1.65587496757507,27,UL
1.65744280815125,1051,DL
1.65747284889221,27,UL
1.65752601623535,1051,DL
1.6575608253479,27,UL
1.65761494636536,51227,DL
1.65801882743835,27,UL
1.65820503234863,1051,DL
1.65823602676392,27,UL
1.65829181671143,1051,DL
1.6583240032196,27,UL
1.6583788394928,57371,DL
1.65885186195374,27,UL
1.65897798538208,1051,DL
1.65901303291321,27,UL
1.65903091430664,1051,DL
1.65914392471313,27,UL
